NAME_1	1 MOBILE LIMITED|1 MOBILE LTD
NAME_2	1 TECH LTD|1 TECH LIMITED
NAME_3	23 SNAPS LIMITED|23 SNAPS LTD
NAME_4	2E2 SERVICES LIMITED|2E2 SERVICES LTD
NAME_5	2E2 UK LIMITED|2E2 UK LTD
NAME_6	40 50 MEDIA LIMITED|40 50 MEDIA LTD
NAME_7	4D DATA CENTRES LTD|4D DATA CENTRES LIMITED
NAME_8	4GETMOBILE LIMITED|4GETMOBILE LTD
NAME_9	4SL CONSULTING LIMITED|4SL CONSULTING LTD
NAME_10	4TC SERVICES LTD|4TC SERVICES LIMITED
NAME_11	A-INFINITY LTD|A-INFINITY LIMITED
NAME_12	A-TEK SOLUTIONS LTD|A-TEK SOLUTIONS LIMITED
NAME_13	A.I. TALENT LTD|A.I. TALENT LIMITED
NAME_14	AAA CONSULT LIMITED|AAA CONSULT LTD
NAME_15	AARDVARK UPRISING LIMITED|AAROADVARK UPRISING LIMITED|AARDVARK UPRISING LTD
NAME_16	AB TECHSYS LIMITED|AB TECHSYS LTD
NAME_17	ABLINX LIMITED|ABLINX LTD
NAME_18	ABSU LIMITED|ABSU LTD
NAME_19	ABV SOLUTIONS LIMITED|ABV SOLUTIONS LTD
NAME_20	ACTION FOR THE FUTURE LTD|ACTION FOR THE FUTURE LIMITED
NAME_21	ACTIVATED THINKING LIMITED|ACTIVATED THINKING LTD
NAME_22	ACTIVON PROJECTS LTD|ACTIVON PROJECTS LIMITED
NAME_23	ACTURIS LIMITED|ACTURIS LTD
NAME_24	AD PEPPER MEDIA UK LIMITED|AD PEPPER MEDIA UK LTD
NAME_25	ADCOMPASS LTD.|ADCOMPASS LIMITED.
NAME_26	ADD TO CART LTD|ADD TO CART LIMITED
NAME_27	ADFORM CITY OF LONDON LIMITED|ADFORM LONDON LIMITED|ADFORM LONDON LTD
NAME_28	ADLUDIO LTD|ADLUDIO LIMITED
NAME_29	AFIN-IT GROUP LTD|AFIN-IT GROUP LIMITED
NAME_30	AFTER THE FLOOD LIMITED|AFTER THE FLOOD LTD
NAME_31	AGILE ALLIANCE LTD|AGILE ALLIANCE LIMITED
NAME_32	AGM SOLUTIONS LIMITED|AGM SOLUTIONS LTD
NAME_33	AGOC DIGITAL PRIVATE LIMITED|AGOC DIGITAL PRIVATE LTD
NAME_34	AI CONTROLPOINT LTD|AI CONTROLPOINT LIMITED
NAME_35	AIM ITC LIMITED|AIM ITC LTD
NAME_36	ALCHEMYWORKS LTD|ALCHEMYWORKS LIMITED
NAME_37	ALCHERA TECHNOLOGIES LTD|ALCHERA TECHNOLOGIES LIMITED
NAME_38	ALMARADIX LIMITED|ALMARADIX LTD
NAME_39	ALTIASERVICES LTD.|ALTIASERVICES LIMITED.
NAME_40	ALTIATECH LTD|ALTIATECH LIMITED
NAME_41	AM TECHNICAL LTD|AM TECHNICAL LIMITED
NAME_42	AMBIENCE INVESTREETMENT LTD|AMBIENCE INVESTMENT LTD|AMBIENCE INVESTMENT LIMITED
NAME_43	AMISSION LTD|AMISSION LIMITED
NAME_44	AMLEU SOFTWARE DEVELOPMENT UK LTD|AMLEU SOFTWARE DEVELOPMENT UK LIMITED
NAME_45	ANGELLISTREET LIMITED|ANGELLIST LIMITED|ANGELLIST LTD
NAME_46	ANGLO PAK SOLUTION LTD|ANGLO PAK SOLUTION LIMITED
NAME_47	ANOMALIES LIMITED|ANOMALIES LTD
NAME_48	ANVIL RECRUITMENT LIMITED|ANVIL RECRUITMENT LTD
NAME_49	APP-ALACARTE LTD|APP-ALACARTE LIMITED
NAME_50	APPDRAGON LIMITED|APPDRAGON LTD
NAME_51	ARCHON DEVELOPMENT UK LIMITED|ARCHON DEVELOPMENT UK LTD
NAME_52	ARCTOUS LIMITED|ARCTOUS LTD
NAME_53	ARCTREE CONSULTING LIMITED|ARCTREE CONSULTING LTD
NAME_54	AREZA LTD|AREZA LIMITED
